job_posting_id,job_title,company_name,company_id,job_location,job_seniority_level,job_function,job_employment_type,job_industries,job_posted_time,job_num_applicants,country_code,title_id
3993610982,Leasing Consultant,Brookfield Properties,10958,"Atlanta, GA",Entry level,Sales,Full-time,Real Estate,10 hours ago,25,"""US""",2752
3995732171,Licensed Dental Hygienist,Haynes Bridge Dental Care,55899427,"Mountain Park, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",2349
3993293792,Application Analyst,Wellstar Health System,15855,"Marietta, GA",Entry level,Information Technology,Full-time,Hospitals and Health Care,14 hours ago,25,"""US""",1212
3992869296,"Travel Registered Nurse - OR in Duluth, GA - Excellent Benefits 2024-08-06",TravelNurseSource,1358653,"Duluth, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,20 hours ago,25,"""US""",16996
3995736615,Registered Dental Hygienist,Suwanee Dental Care,62425040,"Norcross, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",7869
3995741170,Registered Dental Hygienist,Tyrone Family Dentistry,9651090,"Riverdale, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,4 hours ago,25,"""US""",7869
3995735739,Dental Nurse (Hygienist),Tyrone Family Dentistry,9651090,"Riverdale, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,4 hours ago,25,"""US""",19679
3995740467,Dental Nurse (Hygienist) - FT/PT,Capital District Advanced Dental Arts,58676345,"Stone Mountain, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",19679
3995703075,"General Dentist - Tyrone, Georgia",Tyrone Family Dentistry,9651090,"Tyrone, GA",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,5 hours ago,25,"""US""",12388
3992872038,Remote IT Support Advisor,RemoteWorker CA,104554732,"Marietta, GA",Entry level,Information Technology,Full-time,Staffing and Recruiting,20 hours ago,25,"""US""",4393
3948036572,Business System Planner (SAP),Bose Corporation,4030,"Atlanta, GA 73 applicants",Mid-Senior level,Business Development and Sales,Full-time,Computers and Electronics Manufacturing and Motor Vehicle Manufacturing,16 hours ago,73,"""US""",1480
3995149544,ENTRY SALES TO MANAGEMENT (REMOTE),AO Globe Life,52131531,"Atlanta, GA",Not Applicable,Sales and Business Development,Full-time,Insurance,23 hours ago,25,"""US""",19
3996012825,Senior Accountant,WestRock Company,10035810,"Atlanta, GA",Mid-Senior level,Accounting/Auditing and Finance,Full-time,Packaging and Containers Manufacturing,1 hour ago,25,"""US""",196
3993656091,Electrician Specialist (D),City of Atlanta,8737,"Atlanta, GA",Mid-Senior level,Management and Manufacturing,Full-time,Government Administration,5 hours ago,25,"""US""",632
3992830107,Superintendent - Light Industrial Construction,Michael Page,3476,"Atlanta, GA",Mid-Senior level,Management and Manufacturing,Full-time,"Leasing Non-residential Real Estate, Real Estate, and Facilities Services",21 hours ago,25,"""US""",5854
3995327849,Sr. Manager - Field Inspection,Verizon,1103,"Alpharetta, GA",Mid-Senior level,Other,Full-time,IT Services and IT Consulting,2 hours ago,25,"""US""",11570
3995539792,"Corporate Tax Manager - Alpharetta, GA (Hybrid)",NorthPoint Search Group,29120464,"Alpharetta, GA",Mid-Senior level,Accounting/Auditing and Finance,Full-time,Internet Publishing,7 hours ago,25,"""US""",12047
3996000537,Practice Manager - Pavlo Orthodontics,Corus Orthodontists,37460427,"Peabody, MA",Mid-Senior level,"Consulting, Information Technology, and Sales",Full-time,Medical Practices,4 hours ago,25,"""US""",567
3961539413,"Senior Product Manager, HCP Marketing – ARISTADA®",Alkermes,10137,Greater Boston 32 applicants,Mid-Senior level,Product Management and Marketing,Full-time,Biotechnology Research,5 hours ago,32,"""US""",270
3995763553,Retail Marketing Associate (Wholesale),BRUNT Workwear,68255671,"North Reading, MA",Mid-Senior level,Marketing and Sales,Full-time,Retail Apparel and Fashion,5 hours ago,25,"""US""",4655
3993213833,Marketing Assistant,Alpha Ascension,81801752,"Braintree, MA",Entry level,Marketing and Sales,Full-time,Internet Publishing,20 hours ago,25,"""US""",179
3994178586,Pharmacy Operations Manager,Walgreens,3589,"Hutto, TX",Not Applicable,Management and Manufacturing,Full-time,Retail Pharmacies,20 hours ago,25,"""US""",19945
3994193122,MANAGER TRAINEE,AutoZone,7412,"Elgin, TX",Not Applicable,Other,Full-time,Retail,19 hours ago,25,"""US""",2
3974929267,Bilingual Senior Human Resources Manager,Allied Steel Buildings,1199371,"Austin, TX 56 applicants",Mid-Senior level,"Human Resources, Training, and Management",Full-time,Construction,9 hours ago,56,"""US""",45
3976474037,Accounting Specialist- Accounts Payable,Texas Association of School Boards,21698,"Austin, TX",Mid-Senior level,Accounting/Auditing and Finance,Full-time,Education Administration Programs,17 hours ago,25,"""US""",7753
3989284164,"Digital Product Implementation Manager - Marketing, AgInsights & Agronomics - RTP, NC",BASF,2633,"Triangle, NC",Not Applicable,"Sales, Business Development, and Marketing",Full-time,Chemical Manufacturing and Plastics Manufacturing,3 hours ago,25,"""US""",16860
3791785631,Sales Lead - Chico's,"Chico's FAS, Inc.",163019,"Austin, TX",Mid-Senior level,Sales and Business Development,Part-time,Retail and Retail Apparel and Fashion,17 hours ago,25,"""US""",1108
3994604184,"Sr. Technical Program Manager, Ops Tech Solutions (OTS)",Amazon,1586,"Austin, TX",Mid-Senior level,"Project Management, Information Technology, and Product Management",Full-time,Software Development,15 hours ago,25,"""US""",17902
3977883259,Partnership Tax Federal/Domestic Senior Manager,PwC,1044,"Austin, TX",Director,Other,Full-time,"Accounting, Financial Services, and Business Consulting and Services",17 hours ago,25,"""US""",15800
3994601537,"Sr. Engagement Manager, WWPS, ProServe",Amazon Web Services (AWS),2382910,"Austin, TX",Mid-Senior level,"Project Management, Information Technology, and Product Management",Full-time,IT Services and IT Consulting,15 hours ago,25,"""US""",6390
3993267366,"Product- Data Analyst (Manufacturing, Remote)",RemoteWorker US,86365742,"Cary, NC",Entry level,Information Technology,Full-time,Staffing and Recruiting,17 hours ago,25,"""US""",340
3823006127,"Senior Director, RWE Innovation Methods & External Partnerships",Gilead Sciences,163993,"Raleigh, NC 147 applicants",Not Applicable,Product Management and Marketing,Full-time,Biotechnology Research and Pharmaceutical Manufacturing,12 hours ago,147,"""US""",2304
3995514218,Global Product Manager - Solar Products,TE Connectivity,2059,"Fuquay-Varina, NC",Mid-Senior level,"Sales, Marketing, and Information Technology",Full-time,"Appliances, Electrical, and Electronics Manufacturing",10 hours ago,25,"""US""",2290
3995764859,Tax Manager,RightWorks,11009726,"Raleigh, NC",Associate,Accounting/Auditing and Finance,Full-time,Staffing and Recruiting,5 hours ago,25,"""US""",558
3992860494,"Travel Registered Nurse - LTAC in Franklin, NC - Excellent Benefits 2024-08-06",TravelNurseSource,1358653,"Raleigh, NC",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,21 hours ago,25,"""US""",16996
3993656282,"Product Manager II, HR Technology",Coinbase,2857634,"Raleigh, NC",Mid-Senior level,Product Management and Marketing,Full-time,"Technology, Information and Internet",6 hours ago,25,"""US""",27
3921196095,"Associate Marketing Manager, GP Marketing",Align Technology,6867,"Morrisville, NC 113 applicants",Not Applicable,Marketing and Sales,Full-time,"Medical Equipment Manufacturing, Hospitals and Health Care, and IT Services and IT Consulting",18 hours ago,113,"""US""",2039
3992764948,Deputy Technical Product Manager - Clearance Required,LMI,164754,"Raleigh, NC",Mid-Senior level,Product Management and Marketing,Full-time,Business Consulting and Services,4 hours ago,25,"""US""",2995
3995015221,Community Leasing Manager (28249),Core Spaces,9470309,"Raleigh, NC",Mid-Senior level,Sales and Management,Full-time,Real Estate,10 hours ago,25,"""US""",2394
3995752243,Registered Dental Hygienist - FT/PT,Haynes Bridge Dental Care,55899427,"Tucker, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",7869
3996014980,Canvass Director - Georgia (Decatur),Action for the Climate Emergency,385320,"Decatur, GA",Mid-Senior level,Other,Temporary,Internet Publishing,1 hour ago,25,"""US""",5
3993668533,Senior Investment Manager – Pharmaceutical Venture,ClickJobs.io,3516935,"London, England, United Kingdom",Mid-Senior level,Finance and Sales,Full-time,Human Resources Services,3 hours ago,25,"""GB""",5622
3960093446,Senior Technical Product Manager,Instapro Group,76149040,"London Area, United Kingdom 61 applicants",Mid-Senior level,Product Management,Full-time,"Technology, Information and Media",18 hours ago,61,"""GB""",2995
3993659026,Marketing Manager,The AA,166345,"London, England, United Kingdom",Not Applicable,Marketing and Sales,Contract,"Motor Vehicle Manufacturing, Financial Services, and Insurance",5 hours ago,25,"""GB""",26
3976185548,Marketing Strategy & Operations Manager,Multiverse,10579146,"London, England, United Kingdom 69 applicants",Mid-Senior level,Marketing and Sales,Full-time,Higher Education,16 hours ago,69,"""GB""",1575
3993663771,Senior Development Manager - Offshore Transmission,ClickJobs.io,3516935,"London, England, United Kingdom",Mid-Senior level,Engineering and Information Technology,Full-time,Human Resources Services,3 hours ago,25,"""GB""",1247
3993642234,(Senior) Manager Strategy (m/f/d),BestSecret Group,8655357,"London, England, United Kingdom",Mid-Senior level,Business Development and Sales,Full-time,"Technology, Information and Internet",7 hours ago,25,"""GB""",3193
3990269694,Product Designer,Rightmove,494815,"London, England, United Kingdom 70 applicants",Mid-Senior level,"Design, Art/Creative, and Information Technology",Full-time,"Technology, Information and Internet",10 hours ago,70,"""GB""",977
3993719820,"Senior Sales Manager, New Business, Commodities",Jobs via eFinancialCareers,37778197,"London, England, United Kingdom",Mid-Senior level,Sales and Business Development,Full-time,Staffing and Recruiting,21 hours ago,25,"""GB""",526
3994458583,Senior Software Engineer,Buyagift,111611,"Greater London, England, United Kingdom",Mid-Senior level,Information Technology and Engineering,Full-time,Retail and Internet Marketplace Platforms,17 hours ago,25,"""GB""",9
3994689522,Audit Senior Manager - Banking,RemoteWorker UK,42317435,"London, England, United Kingdom",Mid-Senior level,Accounting/Auditing and Finance,Full-time,Staffing and Recruiting,10 hours ago,25,"""GB""",357
3968705329,Custodian II - (Onsite),Georgia Institute of Technology,3558,"Atlanta, GA",Entry level,Management and Manufacturing,Full-time,Higher Education,16 hours ago,25,"""US""",3665
3996016960,Systems Engineer,myGwork - LGBTQ+ Business Community,5240076,"Alpharetta, GA",Entry level,Information Technology,Full-time,Information Technology & Services,1 hour ago,25,"""US""",32
3992869329,Cyber Defense Analyst (REMOTE),RemoteWorker CA,104554732,"Atlanta, GA",Mid-Senior level,"Other, Information Technology, and Management",Full-time,Staffing and Recruiting,13 hours ago,25,"""US""",14084
3976492258,Quality Manager,The Walsh Group - Walsh Construction & Archer Western,22505,"Atlanta, GA",Mid-Senior level,Quality Assurance,Full-time,Construction,16 hours ago,25,"""US""",243
3993271040,BRAND MARKETING SPECIALIST (HYBRID-ATLANTA/CHARLOTTE),RemoteWorker US,86365742,"Atlanta, GA",Entry level,Marketing and Sales,Full-time,Staffing and Recruiting,15 hours ago,25,"""US""",3909
3995513530,Property Manager,ZRS Management,1476269,"Atlanta, GA",Mid-Senior level,Sales and Management,Full-time,Real Estate,9 hours ago,25,"""US""",320
3995280413,Catering Manager,Georgia State University,6350,Atlanta Metropolitan Area,Mid-Senior level,Management and Manufacturing,Full-time,Higher Education,10 hours ago,25,"""US""",1959
3995782558,Commissioning Tech - EAST Coast,Aerotek,2889,"Atlanta, GA",Mid-Senior level,Engineering and Information Technology,Contract,Staffing and Recruiting,4 hours ago,25,"""US""",62
3993257677,Senior Data Platform Engineer,Jobot,18860134,"Las Vegas, NV",Not Applicable,Engineering and Information Technology,Full-time,IT Services and IT Consulting and Software Development,15 hours ago,25,"""US""",6483
3983363915,REMOTE Frontend Software Developer,CyberCoders,21836,"Las Vegas, NV",Mid-Senior level,Engineering,Contract,Software Development,22 hours ago,200,"""US""",9
3995593153,Cosmetologist Advisor,Macy's,2300,"Santa Clara, CA",Entry level,"Design, Art/Creative, and Information Technology",Full-time,Retail,4 hours ago,25,"""US""",4915
3995739384,Licensed Dental Hygienist,Tyrone Family Dentistry,9651090,"Union City, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,4 hours ago,25,"""US""",2349
3995746206,Licensed Dental Hygienist - FT/PT,Capital District Advanced Dental Arts,58676345,"Scottdale, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",2349
3995730517,Licensed Dental Hygienist,Haynes Bridge Dental Care,55899427,"Peachtree Corners, GA",Not Applicable,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",2349
3992854468,"Travel Nurse RN - Endoscopy in Atlanta, GA - Excellent Benefits 2024-08-06",TravelNurseSource,1358653,"Atlanta, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,20 hours ago,25,"""US""",16996
3995334507,Workday Technical Account Manager,Workday,17719,"Atlanta, GA",Not Applicable,Sales and Business Development,Full-time,Software Development,54 minutes ago,25,"""US""",824
3995702066,"General Dentist - Tyrone, Georgia",Tyrone Family Dentistry,9651090,"Tyrone, GA",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,5 hours ago,25,"""US""",12388
3993615762,Service Desk L1 Technician - Fixed Term (6 months),Dice,6849,"Atlanta, GA",Entry level,Information Technology,Temporary,Software Development,9 hours ago,25,"""US""",12802
3995754002,Registered Nurse - Residency Program - Spring '24,Piedmont Henry Hospital,58173903,"Stockbridge, GA",Entry level,Health Care Provider,Part-time,Medical Practices,4 hours ago,25,"""US""",86
3995732691,Dental Nurse (Hygienist) - FT/PT,Haynes Bridge Dental Care,55899427,"Roswell, GA",Entry level,Health Care Provider,Full-time,Medical Practices,4 hours ago,25,"""US""",19679
3995734531,Licensed Dental Hygienist - FT/PT,Tyrone Family Dentistry,9651090,"Palmetto, GA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,4 hours ago,25,"""US""",2349
